Date,Time,League,Division,Type,Away_Team,Away_Link,Away_Score,Home_Team,Home_Link,Home_Score,Location,Summary,Scraped_At
2026-03-21,11:00 PM,5v5,Touch_Division_13,REGULAR,One Bourbon,https://pitfootball.com/league/pit-football/teams/562,33,Low Expectationz,https://pitfootball.com/league/pit-football/teams/560,21,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/131/schedule/1984,2026-08-29 15:30:28
2026-03-21,11:00 PM,5v5,Touch_Division_11,REGULAR,WANGHAF,https://pitfootball.com/league/pit-football/teams/643,32,Huddle Buddies,https://pitfootball.com/league/pit-football/teams/570,21,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/129/schedule/1981,2026-08-29 15:30:28
2026-03-21,11:00 PM,5v5,Touch_Division_7,REGULAR,Moneyball,https://pitfootball.com/league/pit-football/teams/626,25,431 Shootaz,https://pitfootball.com/league/pit-football/teams/592,34,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/125/schedule/1975,2026-08-29 15:30:28
2026-03-21,11:00 PM,5v5,Touch_Division_5,REGULAR,Young Guns Two,https://pitfootball.com/league/pit-football/teams/599,18,GCH: The Second Coming,https://pitfootball.com/league/pit-football/teams/587,31,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/123/schedule/1978,2026-08-29 15:30:28
2026-03-21,10:30 PM,Flag,Flag_D1_Men's,REGULAR,Alliance,https://pitfootball.com/league/pit-football/teams/594,38,North Bay Flag,https://pitfootball.com/league/pit-football/teams/528,29,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/113/schedule/1990,2026-08-29 15:30:28
2026-03-21,10:30 PM,5v5,Touch_Division_13,REGULAR,WF,https://pitfootball.com/league/pit-football/teams/656,50,Checkdown Chumps,https://pitfootball.com/league/pit-football/teams/564,7,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/131/schedule/1993,2026-08-29 15:30:28
2026-03-21,10:30 PM,5v5,Touch_Division_3,REGULAR,Iowa Track Stars,https://pitfootball.com/league/pit-football/teams/616,20,Lizard Kings,https://pitfootball.com/league/pit-football/teams/612,25,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/121/schedule/1996,2026-08-29 15:30:28
2026-03-21,10:30 PM,Coed,Coed_Division_(Touch),REGULAR,Seriously Fun,https://pitfootball.com/league/pit-football/teams/610,19,WEAM,https://pitfootball.com/league/pit-football/teams/645,37,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/118/schedule/1987,2026-08-29 15:30:28
2026-03-21,10:00 PM,5v5,Touch_Division_10,REGULAR,The Vaudevillians,https://pitfootball.com/league/pit-football/teams/614,14,The peasants,https://pitfootball.com/league/pit-football/teams/622,19,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/128/schedule/1983,2026-08-29 15:30:28
2026-03-21,10:00 PM,5v5,Touch_Division_8,REGULAR,Old Dogs,https://pitfootball.com/league/pit-football/teams/559,35,Average Joes,https://pitfootball.com/league/pit-football/teams/654,36,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/126/schedule/1974,2026-08-29 15:30:28
2026-03-21,10:00 PM,5v5,Touch_Division_7,REGULAR,The Northern,https://pitfootball.com/league/pit-football/teams/607,14,Folks from the East,https://pitfootball.com/league/pit-football/teams/658,40,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/125/schedule/1980,2026-08-29 15:30:28
2026-03-21,10:00 PM,5v5,Touch_Division_4,REGULAR,young guns,https://pitfootball.com/league/pit-football/teams/598,28,Gym Class Heroes,https://pitfootball.com/league/pit-football/teams/588,33,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/122/schedule/1977,2026-08-29 15:30:28
2026-03-20,9:00 PM,Coed,Coed_Division_(Flag),REGULAR,Hot Mess Express,https://pitfootball.com/league/pit-football/teams/623,12,Smells Like Teen Spirit,https://pitfootball.com/league/pit-football/teams/633,25,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/117/schedule/1958,2026-08-29 15:30:28
2026-03-20,9:00 PM,5v5,Touch_Division_4,REGULAR,Rouge Farm,https://pitfootball.com/league/pit-football/teams/641,44,Kate & Co.,https://pitfootball.com/league/pit-football/teams/591,27,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/122/schedule/1954,2026-08-29 15:30:28
2026-03-20,9:00 PM,Coed,Coed_Division_(Touch),REGULAR,Winnipeg Wolfpack,https://pitfootball.com/league/pit-football/teams/548,7,Big Bowl of PicaDILLO,https://pitfootball.com/league/pit-football/teams/646,34,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/118/schedule/1950,2026-08-29 15:30:28
2026-03-20,9:00 PM,Flag,Flag_D3_Men's,REGULAR,U16 Team Manitoba,https://pitfootball.com/league/pit-football/teams/549,34,Bench Warmers,https://pitfootball.com/league/pit-football/teams/589,40,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/115/schedule/1962,2026-08-29 15:30:28
2026-03-20,11:45 PM,5v5,Touch_Division_11,REGULAR,Dot City,https://pitfootball.com/league/pit-football/teams/582,51,Blue Ballers,https://pitfootball.com/league/pit-football/teams/606,15,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/129/schedule/1973,2026-08-29 15:30:28
2026-03-20,11:45 PM,5v5,Touch_Division_14,REGULAR,Practice Safe Sacks,https://pitfootball.com/league/pit-football/teams/558,39,Back That Pass Up,https://pitfootball.com/league/pit-football/teams/575,6,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/132/schedule/1967,2026-08-29 15:30:28
2026-03-20,11:45 PM,5v5,Touch_Division_1_&_2,REGULAR,Cream Team,https://pitfootball.com/league/pit-football/teams/624,34,Be Sexy,https://pitfootball.com/league/pit-football/teams/574,25,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/1969,2026-08-29 15:30:28
2026-03-20,11:45 PM,Flag,Flag_D3_Men's,REGULAR,That’s a Gimme,https://pitfootball.com/league/pit-football/teams/572,13,Bikini Bottoms,https://pitfootball.com/league/pit-football/teams/586,24,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/115/schedule/1971,2026-08-29 15:30:28
2026-03-20,11:00 PM,5v5,Touch_Division_15,REGULAR,Cinnamon Toast Crunch,https://pitfootball.com/league/pit-football/teams/640,6,Please Lettuce Win,https://pitfootball.com/league/pit-football/teams/618,25,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/133/schedule/1964,2026-08-29 15:30:28
2026-03-20,11:00 PM,5v5,Touch_Division_8,REGULAR,Chill Guys,https://pitfootball.com/league/pit-football/teams/617,47,Los Amigos Del Huddle,https://pitfootball.com/league/pit-football/teams/569,27,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/126/schedule/1956,2026-08-29 15:30:28
2026-03-20,11:00 PM,5v5,Touch_Division_7,REGULAR,The Wickermen,https://pitfootball.com/league/pit-football/teams/631,26,Necessary Roughness,https://pitfootball.com/league/pit-football/teams/608,0,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/125/schedule/1960,2026-08-29 15:30:28
2026-03-20,11:00 PM,Coed,Coed_Division_(Touch),REGULAR,Mean Girls,https://pitfootball.com/league/pit-football/teams/593,25,Double tD’s,https://pitfootball.com/league/pit-football/teams/530,0,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/118/schedule/1952,2026-08-29 15:30:28
2026-03-20,10:45 PM,5v5,Touch_Division_10,REGULAR,Gym Class Zeros,https://pitfootball.com/league/pit-football/teams/585,26,Venum,https://pitfootball.com/league/pit-football/teams/565,20,WSF South - U of M Complex (1),https://pitfootball.com/league/pit-football/division/128/schedule/1966,2026-08-29 15:30:28
2026-03-20,10:45 PM,5v5,Touch_Division_15,REGULAR,Endzone,https://pitfootball.com/league/pit-football/teams/644,22,Almost Athletes,https://pitfootball.com/league/pit-football/teams/642,0,WSF South - U of M Complex (4),https://pitfootball.com/league/pit-football/division/133/schedule/1972,2026-08-29 15:30:28
2026-03-20,10:45 PM,5v5,Touch_Division_6,REGULAR,Past Our Bed Time,https://pitfootball.com/league/pit-football/teams/590,31,Injured Reserve,https://pitfootball.com/league/pit-football/teams/567,6,WSF South - U of M Complex (2),https://pitfootball.com/league/pit-football/division/124/schedule/1968,2026-08-29 15:30:28
2026-03-20,10:45 PM,5v5,Touch_Division_9,REGULAR,Stone Cold Killas,https://pitfootball.com/league/pit-football/teams/576,42,Average Sized Giants,https://pitfootball.com/league/pit-football/teams/657,26,WSF South - U of M Complex (3),https://pitfootball.com/league/pit-football/division/127/schedule/1970,2026-08-29 15:30:28
2026-03-20,10:00 PM,5v5,Touch_Division_16,REGULAR,The Big Black Brant,https://pitfootball.com/league/pit-football/teams/552,12,Original 16 Free Agents,https://pitfootball.com/league/pit-football/teams/573,36,WSF North - Garden City Complex (4),https://pitfootball.com/league/pit-football/division/178/schedule/1963,2026-08-29 15:30:28
2026-03-20,10:00 PM,Flag,Flag_D1_Women's,REGULAR,Team Manitoba U18 Girls,https://pitfootball.com/league/pit-football/teams/544,32,Team Manitoba U16 Girls,https://pitfootball.com/league/pit-football/teams/543,34,WSF North - Garden City Complex (3),https://pitfootball.com/league/pit-football/division/173/schedule/1959,2026-08-29 15:30:28
2026-03-20,10:00 PM,5v5,Touch_Division_1_&_2,REGULAR,Rouge Gods,https://pitfootball.com/league/pit-football/teams/628,25,North Bay,https://pitfootball.com/league/pit-football/teams/651,43,WSF North - Garden City Complex (2),https://pitfootball.com/league/pit-football/division/175/schedule/1955,2026-08-29 15:30:28
2026-03-20,10:00 PM,Coed,Coed_Division_(Touch),REGULAR,The Dirty Snaps,https://pitfootball.com/league/pit-football/teams/529,0,Danger Zone,https://pitfootball.com/league/pit-football/teams/621,45,WSF North - Garden City Complex (1),https://pitfootball.com/league/pit-football/division/118/schedule/1951,2026-08-29 15:30:28
